@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

data/beck-s,3,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0706,1750,194,78,116,0,40.206186,59.793814,0,0.388595,0.011834,0.107468,60.696991,108.888747,1148.301956,42363.04756,-41214.745604,5.919082,218.366225,-212.447142,467.944153,2.412083,7827.85407,0.25,1,0.021053,4,0.978947,186,0.75,3,0.2,0.25,0.222222,0.205318,0.963816,0.329762,0.402062,0.011498,0.988502,0.597938,0.455099,0.402062,0.397868,0.399591,0.841924,0.449236,0.325836,0.402062,0.153,4.065,0.15,4.05,5048000,10986719,1281947,42.783505,1.087629,?
data/beck-s,4,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0706,1749,195,83,112,0,42.564103,57.435897,0,0.41186,0.011484,0.105957,58.895807,107.348217,1159.821733,39897.859472,-38738.037739,5.947804,204.604408,-198.656604,479.3987,2.458455,8023.521894,0.75,3,0.031414,6,0.968586,185,0.25,1,0.333333,0.75,0.461538,0.485454,0.989529,0.833333,0.425641,0.012028,0.987972,0.574359,0.488462,0.425641,0.433105,0.432388,0.853071,0.49115,0.329493,0.425641,0.156,4.059,0.16,4.03,5048000,10980482,1288184,44.102564,1.092308,?
data/beck-s,4,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0706,1749,195,90,105,0,46.153846,53.846154,0,0.449434,0.010818,0.102172,55.479059,103.507274,1161.047953,35075.774624,-33914.726671,5.954092,179.875767,-173.921675,527.985717,2.707619,8837.597431,0.5,2,0.005236,1,0.994764,190,0.5,2,0.666667,0.5,0.571429,0.569815,0.980366,0.743056,0.461538,0.009923,0.990077,0.538462,0.537299,0.461538,0.48061,0.478534,0.864289,0.517508,0.390311,0.461538,0.155,4.086,0.15,4.06,5048000,10980482,1288184,47.692308,1.112821,?
data/beck-s,4,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0706,1749,195,85,110,0,43.589744,56.410256,0,0.422471,0.011237,0.10533,57.634713,106.718663,1151.567805,34991.434695,-33839.86689,5.905476,179.443255,-173.537779,499.23752,2.560192,8349.139452,0.25,1,0.031414,6,0.968586,185,0.75,3,0.142857,0.25,0.181818,0.166549,0.840314,0.103029,0.435897,0.011526,0.988474,0.564103,0.487407,0.435897,0.428336,0.431801,0.855228,0.498876,0.344777,0.435897,0.152,4.063,0.15,4.04,5048000,10980482,1288184,45.128205,1.05641,?
data/beck-s,4,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0706,1749,195,79,116,0,40.512821,59.487179,0,0.391494,0.011983,0.107918,61.466742,109.352333,1151.766146,46215.886892,-45064.120746,5.906493,237.004548,-231.098055,442.638504,2.269941,7402.736896,0.25,1,0,0,1,191,0.75,3,1,0.25,0.4,0.496119,0.909686,0.355745,0.405128,0.01091,0.98909,0.594872,0.440322,0.405128,0.398709,0.397974,0.825497,0.429051,0.282692,0.405128,0.153,4.039,0.15,4.02,5048000,10980482,1288184,40.512821,1.097436,?
data/beck-s,4,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0707,1750,194,76,118,0,39.175258,60.824742,0,0.37861,0.012145,0.109006,62.279538,110.422631,1151.045697,44268.549999,-43117.504302,5.933225,228.188402,-222.255177,434.70571,2.240751,7273.790738,0.25,1,0.021053,4,0.978947,186,0.75,3,0.2,0.25,0.222222,0.205318,0.867763,0.18585,0.391753,0.009955,0.990045,0.608247,0.50257,0.391753,0.419406,0.421217,0.837712,0.446066,0.320726,0.391753,0.154,4.014,0.15,3.99,5048000,10986719,1281947,40.206186,1.072165,?
data/beck-s,4,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0707,1750,194,80,114,0,41.237113,58.762887,0,0.399381,0.011732,0.106935,60.168126,108.341349,1146.852505,44149.883208,-43003.030703,5.911611,227.576718,-221.665107,466.685916,2.405598,7805.630105,0.75,3,0.021053,4,0.978947,186,0.25,1,0.428571,0.75,0.545455,0.555435,0.982895,0.415909,0.412371,0.011629,0.988371,0.587629,0.481179,0.412371,0.413729,0.416416,0.821984,0.425262,0.337105,0.412371,0.154,4.036,0.16,4,5048000,10986719,1281947,41.752577,1.092784,?
data/beck-s,4,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0707,1750,194,83,111,0,42.783505,57.216495,0,0.414996,0.01143,0.105714,58.634049,107.130751,1145.781356,38868.786439,-37723.005082,5.906089,200.354569,-194.44848,484.726681,2.498591,8106.799489,0,0,0.010526,2,0.989474,188,1,4,0,0,0,-0.014809,0.749342,0.090675,0.427835,0.010918,0.989082,0.572165,0.492784,0.427835,0.429857,0.431958,0.859382,0.460132,0.357425,0.427835,0.158,4.069,0.16,4.04,5048000,10986719,1281947,44.329897,1.082474,?
data/beck-s,4,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0707,1750,194,79,115,0,40.721649,59.278351,0,0.39431,0.011837,0.108118,60.718977,109.565462,1145.64176,48166.790884,-47021.149124,5.90537,248.282427,-242.377057,460.700542,2.374745,7704.944115,0.25,1,0.015789,3,0.984211,187,0.75,3,0.25,0.25,0.25,0.234211,0.690132,0.155475,0.407216,0.010554,0.989446,0.592784,0.444134,0.407216,0.405277,0.402665,0.830101,0.439923,0.343296,0.407216,0.155,4.032,0.15,4.01,5048000,10986719,1281947,41.752577,1.041237,?
data/beck-s,4,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0707,1750,194,80,114,0,41.237113,58.762887,0,0.399919,0.011709,0.106875,60.058986,108.297493,1150.415292,35291.189847,-34140.774554,5.929976,181.91335,-175.983374,470.180352,2.42361,7867.04326,0.5,2,0.015789,3,0.984211,187,0.5,2,0.4,0.5,0.444444,0.434235,0.897368,0.545019,0.412371,0.009938,0.990062,0.587629,0.503183,0.412371,0.420791,0.426648,0.855114,0.492754,0.363258,0.412371,0.155,4.058,0.15,4.04,5048000,10986719,1281947,42.268041,1.092784,?
data/beck-s,4,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0707,1750,194,85,109,0,43.814433,56.185567,0,0.425958,0.011239,0.105111,57.647267,106.503017,1149.934906,38998.26194,-37848.327034,5.9275,201.021969,-195.094469,488.784116,2.519506,8177.943457,0.25,1,0.005263,1,0.994737,189,0.75,3,0.5,0.25,0.333333,0.344303,0.938158,0.384397,0.438144,0.009702,0.990298,0.561856,0.484765,0.438144,0.43276,0.435515,0.857125,0.493696,0.360905,0.438144,0.155,4.052,0.15,4.02,5048000,10986719,1281947,44.329897,1.046392,?
